time,yaw,pitch,roll,surge
23:04:15.748,0,0,0,0
23:04:15.808,3.04,-23.7,0,0
23:04:15.860,3.04,-23.69,-5,0
23:04:15.918,3.03,-23.7,-6,0
23:04:15.975,3.04,-23.7,-5,0
23:04:16.033,3.05,-23.69,-5,0
23:04:16.094,3.05,-23.7,-6,0
23:04:16.151,3.05,-23.69,-6,0
23:04:16.208,3.04,-23.69,-6,0
23:04:16.267,3.04,-23.69,-6,0
23:04:16.326,3.03,-23.69,-6,0
23:04:16.383,3.03,-23.7,-6,0
23:04:16.443,3.04,-23.68,-6,0
23:04:16.500,3.05,-23.68,-6,0
23:04:16.557,3.05,-23.68,-6,0
23:04:16.621,3.05,-23.66,-6,0
23:04:16.676,3.05,-23.67,-6,0
23:04:16.732,3.04,-23.67,-6,0
23:04:16.791,3.04,-23.69,-6,0
23:04:16.853,3.04,-23.68,-6,0
23:04:16.908,3.03,-23.69,-6,0
23:04:16.966,3.03,-23.69,-6,0
23:04:17.022,3.02,-23.69,-6,0
23:04:17.084,3.02,-23.7,-6,0
23:04:17.144,3.02,-23.7,-6,0
23:04:17.204,3.02,-23.71,-6,0
23:04:17.258,3.02,-23.72,-6,0
23:04:17.317,3.01,-23.7,-6,0
23:04:17.378,3.01,-23.7,-6,0
23:04:17.434,3.03,-23.68,-10,1
23:04:17.495,3.03,-23.7,-10,1
23:04:17.552,3.03,-23.69,-11,1
23:04:17.614,3.03,-23.7,-11,1
23:04:17.671,3.02,-23.7,-11,1
23:04:17.733,3.02,-23.69,-11,1
23:04:17.790,3.03,-23.7,-11,1
23:04:17.847,3.03,-23.69,-11,1
23:04:17.909,3.04,-23.69,-11,1
23:04:17.969,3.04,-23.7,-11,1
23:04:18.028,3.04,-23.71,-11,1
23:04:18.084,3.04,-23.69,-11,1
23:04:18.147,3.03,-23.7,-11,1
23:04:18.204,3.03,-23.71,-12,1
23:04:18.267,3.03,-23.71,-12,1
23:04:18.323,3.02,-23.72,-12,1
23:04:18.385,3.02,-23.72,-12,1
23:04:18.441,3.03,-23.73,-12,1
23:04:18.503,3.04,-23.73,-12,1
23:04:18.559,3.04,-23.71,-10,1
23:04:18.621,3.05,-23.71,-11,1
23:04:18.679,3.05,-23.71,-11,1
23:04:18.740,3.05,-23.72,-11,1
23:04:18.798,3.04,-23.72,-11,1
23:04:18.858,3.04,-23.71,-11,1
23:04:18.919,3.03,-23.72,-11,1
23:04:18.978,3.03,-23.71,-11,1
23:04:19.036,3.03,-23.71,-12,1
23:04:19.098,3.03,-23.7,-11,1
23:04:19.154,3.03,-23.68,-10,1
23:04:19.216,3.04,-23.69,-11,1
23:04:19.271,3.04,-23.65,-11,1
23:04:19.334,3.04,-23.67,-11,1
23:04:19.391,3.04,-23.68,-11,1
23:04:19.449,3.04,-23.68,-11,1
23:04:19.509,3.04,-23.69,-11,1
23:04:19.568,3.03,-23.7,-11,1
23:04:19.629,3.03,-23.68,-12,1
23:04:19.685,3.05,-23.68,-11,1
23:04:19.747,3.09,-23.66,-11,1
23:04:19.804,3.06,-23.69,-11,1
23:04:19.867,3.08,-23.7,-11,1
23:04:19.923,3.08,-23.69,-11,1
23:04:19.985,3.06,-23.69,-11,1
23:04:20.041,3.07,-23.69,-11,1
23:04:20.102,3.07,-23.69,-11,1
23:04:20.162,3.05,-23.68,-12,1
23:04:20.224,3.06,-23.67,-10,1
23:04:20.281,3.05,-23.67,-10,1
23:04:20.341,3.05,-23.65,-11,1
23:04:20.398,3.05,-23.65,-12,1
23:04:20.461,3.05,-23.66,-12,1
23:04:20.517,3.07,-23.61,-3,0
23:04:20.576,2.96,-23.69,-2,0
23:04:20.631,2.95,-23.63,-2,0
23:04:20.694,3.1,-23.63,-2,0
23:04:20.752,3.09,-23.64,-2,0
23:04:20.809,3.01,-23.62,-2,0
23:04:20.867,3.02,-23.59,-2,0
23:04:20.927,2.98,-23.49,-12,2
23:04:20.986,3.34,-22.36,0,3
23:04:21.042,3.31,-21.58,44,2
23:04:21.099,3.13,-20.35,66,0
23:04:21.155,2.47,-18.97,66,0
23:04:21.215,1.84,-17.92,66,0
23:04:21.272,1.3,-16.37,69,0
23:04:21.327,0.97,-14.75,71,-1
23:04:21.384,0.7,-13.11,73,-1
23:04:21.444,0.36,-11.45,74,-2
23:04:21.500,0.04,-9.83,82,-6
23:04:21.561,-0.4,-8.5,82,-7
23:04:21.619,-0.81,-7.51,87,-9
23:04:21.675,-1.07,-6.2,88,-9
23:04:21.734,-1.18,-4.91,88,-9
23:04:21.794,-1.29,-3.84,87,-9
23:04:21.853,-1.47,-2.91,88,-9
23:04:21.910,-1.73,-2.14,88,-9
23:04:21.968,-2.2,-1.46,90,-9
23:04:22.025,-2.62,-1.04,87,-9
23:04:22.086,-2.81,-0.62,87,-9
23:04:22.142,-3.06,-0.18,90,-9
23:04:22.201,-3.16,0,94,-10
23:04:22.258,-3.02,0.07,95,-11
23:04:22.321,-2.39,0.2,95,-11
23:04:22.378,-1.36,0.29,95,-11
23:04:22.433,-0.21,0.38,95,-11
23:04:22.493,1.06,0.48,95,-11
23:04:22.549,2.14,0.65,95,-12
23:04:22.605,3.28,0.75,95,-12
23:04:22.664,4.2,0.94,95,-12
23:04:22.722,5.13,1.15,95,-12
23:04:22.780,6.15,1.39,95,-12
23:04:22.835,7.37,1.59,95,-12
23:04:22.894,8.41,1.79,95,-12
23:04:22.950,9.49,2.07,83,-9
23:04:23.009,10.55,2.23,82,-8
23:04:23.064,11.65,2.35,82,-8
23:04:23.122,12.97,2.48,82,-10
23:04:23.180,14.31,2.66,82,-12
23:04:23.237,15.51,2.64,82,-13
23:04:23.295,16.58,2.72,82,-13
23:04:23.355,17.48,2.64,81,-12
23:04:23.414,18.37,2.64,72,-6
23:04:23.471,19.38,2.72,72,-4
23:04:23.527,19.88,2.66,80,-4
23:04:23.589,20.09,2.5,80,-3
23:04:23.647,20.01,2.34,80,-3
23:04:23.704,19.73,2.34,81,-3
23:04:23.762,19.35,2.34,92,-5
23:04:23.818,18.85,2.39,93,-5
23:04:23.881,18.26,2.49,85,-1
23:04:23.939,17.12,2.68,52,32
23:04:23.995,15.59,2.78,39,34
23:04:24.053,13.8,3.07,42,28
23:04:24.110,11.6,3.38,42,32
23:04:24.166,9.4,3.73,42,34
23:04:24.225,7.52,4.07,45,29
23:04:24.278,5.59,4.4,44,33
23:04:24.335,3.74,4.58,39,42
23:04:24.391,1.8,4.62,39,42
23:04:24.449,-0.03,4.82,40,40
23:04:24.507,-2,4.73,43,33
23:04:24.564,-3.72,4.61,46,31
23:04:24.620,-5.74,4.41,46,32
23:04:24.677,-7.6,4.03,48,30
23:04:24.735,-9.4,3.77,49,30
23:04:24.794,-11.3,3.55,49,29
23:04:24.849,-12.93,3.3,49,29
23:04:24.907,-14.47,2.82,48,41
23:04:24.969,-15.64,2.55,50,28
23:04:25.027,-15.18,2.34,50,28
23:04:25.088,-11.82,2.16,119,20
23:04:25.146,-6.16,2.9,104,17
23:04:25.203,0.04,4.07,103,23
23:04:25.260,4.48,3.66,136,27
23:04:25.318,3.2,3.46,126,27
23:04:25.377,-0.7,2.76,142,-60
23:04:25.436,-6.9,1.48,142,-56
23:04:25.493,-9.32,1.18,96,25
23:04:25.550,-7.46,1.69,135,64
23:04:25.611,-1.38,3.08,146,67
23:04:25.667,2.66,4.19,168,67
23:04:25.723,1.25,4.39,216,70
23:04:25.785,-3.75,3.67,211,69
23:04:25.842,-10,2.47,211,68
23:04:25.903,-14.51,2.15,212,69
23:04:25.964,-14.95,3.05,212,69
23:04:26.021,-12.6,4.43,212,70
23:04:26.080,-9.63,4.44,206,78
23:04:26.142,-6.19,2.33,196,81
23:04:26.198,-2.74,-1.57,177,42
23:04:26.256,0.43,-5.67,177,42
23:04:26.313,3.15,-9.07,185,44
23:04:26.374,4.95,-12.6,198,48
23:04:26.432,5.46,-14.63,198,48
23:04:26.492,4.65,-13.82,198,51
23:04:26.551,3.25,-10.79,196,55
23:04:26.613,0.76,-6.24,192,50
23:04:26.670,-2.24,-1.43,171,28
23:04:26.729,-4.12,1.07,220,84
23:04:26.789,-4.41,0.09,220,86
23:04:26.845,-3.16,-3.71,227,91
23:04:26.902,-1.18,-9.69,226,98
23:04:26.963,0.16,-13.98,196,40
23:04:27.025,0.05,-13.27,204,41
23:04:27.087,-0.66,-10.16,187,29
23:04:27.144,-3.03,-4.6,185,28
23:04:27.206,-4.44,-0.47,183,25
23:04:27.264,-5.68,1.74,215,72
23:04:27.320,-6.28,2.58,215,72
23:04:27.383,-6.41,3.15,215,71
23:04:27.438,-6.43,3.26,215,71
23:04:27.496,-6.4,2.99,215,71
23:04:27.557,-5.88,2.86,215,71
23:04:27.611,-5.29,3.05,219,69
23:04:27.673,-4.81,3.15,218,69
23:04:27.730,-4.33,3.17,220,69
23:04:27.787,-3.9,3.21,217,69
23:04:27.846,-3.5,3.34,218,68
23:04:27.905,-3.1,3.38,217,68
23:04:27.962,-2.68,3.39,219,68
23:04:28.020,-2.29,3.34,217,68
23:04:28.079,-1.75,3.29,216,68
23:04:28.140,-1.26,3.21,211,69
23:04:28.197,-0.92,3.13,210,70
23:04:28.253,-0.63,2.97,210,70
23:04:28.313,-0.31,2.84,210,70
23:04:28.368,0.08,2.67,210,70
23:04:28.425,0.63,2.47,209,70
23:04:28.485,1.03,2.19,209,70
23:04:28.541,1.55,1.74,209,70
23:04:28.598,2.34,1.29,209,70
23:04:28.656,3.15,0.89,209,70
23:04:28.714,4.01,0.43,209,70
23:04:28.771,4.97,-0.05,209,71
23:04:28.827,5.67,-0.54,209,72
23:04:28.890,6.25,-1.14,209,72
23:04:28.946,6.57,-1.59,209,72
23:04:29.006,6.89,-2.13,209,73
23:04:29.062,7.19,-2.71,210,75
23:04:29.122,7.36,-3.34,212,76
23:04:29.179,7.48,-3.93,213,76
23:04:29.237,7.67,-4.58,213,76
23:04:29.295,8.13,-5.21,214,76
23:04:29.356,8.75,-5.7,215,76
23:04:29.413,9.28,-6.03,215,76
23:04:29.473,9.65,-6.53,216,77
23:04:29.527,9.65,-7.16,218,77
23:04:29.585,9.47,-7.65,218,77
23:04:29.648,9.11,-8.17,220,77
23:04:29.704,8.62,-8.85,222,79
23:04:29.762,8.2,-9.4,222,81
23:04:29.819,7.88,-9.98,222,85
23:04:29.881,7.75,-10.51,222,87
23:04:29.939,7.87,-10.93,275,71
23:04:30.002,8.29,-11.36,276,71
23:04:30.057,8.46,-11.73,276,70
23:04:30.118,8.24,-12,276,70
23:04:30.174,7.68,-12.23,287,70
23:04:30.236,6.98,-12.41,288,70
23:04:30.293,6.95,-12.28,288,70
23:04:30.354,7.71,-11.63,288,70
23:04:30.413,8.41,-10.97,288,70
23:04:30.474,8.87,-10.06,288,71
23:04:30.533,9.11,-9.4,288,71
23:04:30.588,9.47,-8.92,288,71
23:04:30.651,10.08,-8.55,288,71
23:04:30.707,10.17,-8.52,288,71
23:04:30.766,8.99,-8.97,288,71
23:04:30.823,7.27,-9.75,288,71
23:04:30.884,5.8,-10.17,288,71
23:04:30.942,4.59,-10.34,289,72
23:04:31.003,3.61,-10.35,295,74
23:04:31.059,2.53,-10.3,302,76
23:04:31.123,1.43,-10.28,304,80
23:04:31.179,0.37,-10.47,310,89
23:04:31.241,-0.69,-10.68,310,90
23:04:31.302,-1.75,-10.95,310,90
23:04:31.362,-2.66,-11.25,313,91
23:04:31.421,-3.44,-11.51,315,94
23:04:31.482,-4.03,-11.55,317,94
23:04:31.543,-4.68,-11.57,320,93
23:04:31.606,-5.32,-11.55,320,93
23:04:31.661,-6.1,-11.53,320,93
23:04:31.724,-6.97,-11.54,320,93
23:04:31.786,-7.92,-11.52,320,92
23:04:31.846,-8.74,-11.48,320,92
23:04:31.908,-9.45,-11.37,320,91
23:04:31.969,-9.99,-11.22,320,89
23:04:32.030,-10.32,-11.12,310,90
23:04:32.095,-10.47,-11.49,308,90
23:04:32.154,-4.9,-8.93,278,70
23:04:32.212,5.07,-7.01,278,76
23:04:32.274,9.45,-8.73,321,95
23:04:32.331,9.61,-9.53,308,95
23:04:32.387,9.81,-9.43,307,94
23:04:32.448,10.13,-8.95,305,96
23:04:32.508,9.76,-8.4,302,93
23:04:32.564,8.43,-7.78,302,93
23:04:32.619,6.48,-7.52,302,93
23:04:32.678,4.91,-7.34,302,92
23:04:32.739,3.97,-6.82,302,92
23:04:32.796,3.58,-6.43,302,92
23:04:32.853,3.41,-6.2,303,92
23:04:32.911,3.38,-5.94,304,92
23:04:32.973,3,-5.81,307,93
23:04:33.029,1.88,-5.6,311,95
23:04:33.087,0.43,-5.49,311,95
23:04:33.147,-1.3,-5.54,311,95
23:04:33.205,-2.92,-5.59,312,95
23:04:33.266,-4.19,-5.53,312,95
23:04:33.327,-5.56,-5.54,312,95
23:04:33.382,-6.78,-5.76,312,95
23:04:33.443,-7.74,-5.97,312,95
23:04:33.501,-8.69,-6.1,312,95
23:04:33.564,-9.56,-6.11,312,95
23:04:33.623,-10.44,-6.05,312,95
23:04:33.681,-11.32,-6.04,312,96
23:04:33.744,-12.06,-5.83,312,96
23:04:33.805,-13.2,-5.46,312,95
23:04:33.866,-14.53,-5.11,313,95
23:04:33.925,-15.81,-4.83,316,97
23:04:33.985,-16.67,-4.54,328,98
23:04:34.049,-17.35,-4.58,328,98
23:04:34.107,-16.23,-5.13,316,93
23:04:34.165,-9.63,-3.64,359,91
23:04:34.222,6.6,1.41,362,66
23:04:34.278,15.56,-1.9,341,68
23:04:34.340,14.03,-2.17,334,57
23:04:34.397,10.44,-2.56,340,78
23:04:34.460,9.71,-1.54,255,89
23:04:34.519,10.5,-0.77,315,81
23:04:34.574,9.44,-0.22,319,77
23:04:34.635,7.35,-0.09,319,77
23:04:34.692,5.81,0.15,319,77
23:04:34.751,5.21,0.36,321,77
23:04:34.804,4.55,0.53,325,76
23:04:34.863,3.39,0.5,330,76
23:04:34.918,1.71,0.23,334,77
23:04:34.980,-0.15,-0.11,336,77
23:04:35.037,-2.32,-0.42,350,77
23:04:35.098,-4.71,-0.47,363,77
23:04:35.157,-6.86,-0.07,327,44
23:04:35.216,-8.84,0.63,329,39
23:04:35.274,-10.25,1.37,331,39
23:04:35.335,-11.5,2.48,345,37
23:04:35.393,-12.22,3.53,345,36
23:04:35.453,-12.68,4.41,345,35
23:04:35.511,-12.81,4.83,344,32
23:04:35.568,-12.53,5.14,347,30
23:04:35.630,-11.68,5.56,332,30
23:04:35.687,-10.73,5.92,331,30
23:04:35.751,-10.04,6.05,329,30
23:04:35.807,-9.64,5.98,329,30
23:04:35.864,-9.38,5.91,329,30
23:04:35.925,-9.33,5.72,330,30
23:04:35.984,-9.11,5.51,327,30
23:04:36.041,-8.64,5.24,326,29
23:04:36.098,-8.09,4.98,325,29
23:04:36.154,-7.61,4.83,335,30
23:04:36.218,-7.33,4.62,336,30
23:04:36.274,-7.2,4.39,336,31
23:04:36.333,-6.93,4,336,31
23:04:36.389,-6.44,3.28,336,31
23:04:36.450,-5.75,2.5,336,31
23:04:36.508,-5.3,1.37,336,32
23:04:36.565,-4.56,0.24,336,35
23:04:36.627,-3.69,-0.8,335,36
23:04:36.682,-3.2,-2.03,335,36
23:04:36.746,-2.76,-3.24,336,36
23:04:36.802,-2.77,-4.51,336,36
23:04:36.860,-3.55,-5.94,336,36
23:04:36.921,-4.86,-7.46,336,36
23:04:36.978,-6.07,-8.92,343,38
23:04:37.041,-7.24,-10.2,348,39
23:04:37.101,-7.61,-11.31,339,51
23:04:37.163,-8.1,-12.34,314,67
23:04:37.223,-8.91,-13.06,302,0
23:04:37.285,-9.75,-13.53,302,0
23:04:37.346,-10.18,-14.02,302,0
23:04:37.408,-9.83,-14.27,302,0
23:04:37.466,-8.69,-14.67,302,1
23:04:37.528,-7.25,-15.26,303,4
23:04:37.590,-5.52,-15.63,309,6
23:04:37.650,-3.57,-15.58,311,6
23:04:37.708,-2.05,-15.27,311,6
23:04:37.768,-0.8,-14.9,311,6
23:04:37.829,0.15,-14.37,311,6
23:04:37.887,0.89,-13.75,311,6
23:04:37.945,1.52,-12.99,311,6
23:04:38.006,2.1,-12.21,311,6
23:04:38.064,2.55,-11.46,311,6
23:04:38.122,3.32,-10.65,311,3
23:04:38.182,4.31,-9.93,305,-2
23:04:38.240,5.43,-9.08,302,-2
23:04:38.298,6.38,-8.15,301,-2
23:04:38.355,7.05,-7.14,297,-2
23:04:38.415,7.15,-6.41,293,-2
23:04:38.474,6.6,-5.8,312,42
23:04:38.530,6.02,-5.16,312,38
23:04:38.588,5.35,-4.56,312,39
23:04:38.645,4.61,-4.03,308,38
23:04:38.707,4.1,-3.59,308,38
23:04:38.763,3.58,-3.19,308,33
23:04:38.821,3,-2.82,307,31
23:04:38.879,2.55,-2.74,306,28
23:04:38.936,2,-2.82,290,5
23:04:38.998,1.59,-3.25,316,-40
23:04:39.057,1.26,-3.45,315,-45
23:04:39.115,1,-3.42,166,-1861
23:04:39.178,0.87,-3.37,16,-4681
23:04:39.239,0.88,-3.42,-116,-6950
23:04:39.301,0.95,-3.34,-202,-9615
23:04:39.366,0.92,-3.34,-358,-12378
23:04:39.427,0.83,-3.32,-439,-14529
23:04:39.493,0.77,-3.23,-439,-14531
23:04:39.554,0.64,-3.23,-442,-14532
23:04:39.622,0.53,-3.09,-465,-15234
23:04:39.681,0.43,-3.05,-483,-15590
23:04:39.747,0.4,-2.82,-472,-15390
23:04:39.808,0.32,-2.7,-447,-14500
23:04:39.874,0.16,-2.61,-391,-13795
23:04:39.940,-0.07,-2.53,-390,-13797
23:04:40.000,-0.23,-2.47,-345,-13577
23:04:40.067,-0.44,-2.53,-285,-13088
23:04:40.132,-0.59,-2.6,-226,-12243
23:04:40.197,-0.77,-2.56,-181,-11077
23:04:40.260,-1.12,-2.63,-66,-9336
23:04:40.319,-1.55,-2.77,22,-7716
23:04:40.381,-1.96,-2.86,123,-6039
23:04:40.445,-2.2,-2.91,157,-4596
23:04:40.509,-2.42,-2.95,239,-3256
23:04:40.571,-2.55,-2.95,319,-2433
23:04:40.632,-2.66,-2.95,407,-1230
23:04:40.694,-2.77,-2.95,464,-333
23:04:40.753,-2.78,-3.02,501,406
23:04:40.817,-2.76,-3.02,561,1173
23:04:40.878,-2.74,-3.15,576,1548
23:04:40.939,-2.75,-3.25,579,1551
23:04:41.000,-2.62,-3.09,579,1551
23:04:41.062,-2.9,-3.26,579,1551
23:04:41.124,-3,-3.33,579,1552
23:04:41.186,-2.96,-3.43,581,1552
23:04:41.246,-2.87,-3.47,580,1552
23:04:41.306,-2.94,-3.49,580,1552
23:04:41.369,-2.98,-3.51,582,1552
23:04:41.431,-3,-3.51,582,1552
23:04:41.492,-3.04,-3.56,583,1551
23:04:41.551,-3.07,-3.59,583,1551
23:04:41.615,-2.98,-3.6,583,1550
23:04:41.676,-2.81,-3.57,579,1545
23:04:41.738,-2.74,-3.63,573,1515
23:04:41.804,-2.79,-3.72,573,1514
23:04:41.865,-2.88,-3.87,575,1517
23:04:41.925,-2.85,-3.93,573,1509
23:04:41.988,-2.85,-4.07,572,1502
23:04:42.053,-2.8,-4.09,576,1507
23:04:42.115,-2.7,-4.07,573,1507
23:04:42.175,-2.66,-4.09,576,1507
23:04:42.237,-2.74,-4.14,576,1507
23:04:42.303,-2.84,-4.12,577,1505
23:04:42.365,-2.86,-4.13,575,1463
23:04:42.425,-2.73,-4.05,559,1276
23:04:42.487,-2.76,-4.07,547,1157
23:04:42.549,-2.71,-4.03,541,969
23:04:42.610,-2.75,-4.01,553,801
23:04:42.672,-2.73,-4.03,555,772
23:04:42.733,-2.7,-4.07,555,772
23:04:42.796,-2.74,-4.11,556,773
23:04:42.856,-2.7,-4.09,555,766
23:04:42.917,-2.77,-4.09,544,668
23:04:42.979,-2.79,-3.96,547,703
23:04:43.040,-2.75,-3.89,551,705
23:04:43.102,-2.73,-3.8,528,567
23:04:43.163,-2.71,-3.73,514,294
23:04:43.224,-2.84,-3.68,514,274
23:04:43.286,-2.96,-3.66,512,272
23:04:43.348,-3.12,-3.6,512,272
23:04:43.409,-3.15,-3.56,512,272
23:04:43.471,-3.1,-3.52,511,272
23:04:43.532,-3.13,-3.55,510,272
23:04:43.593,-3.11,-3.56,510,272
23:04:43.654,-3.08,-3.54,512,272
23:04:43.716,-3.09,-3.51,512,272
23:04:43.777,-3.16,-3.46,512,272
23:04:43.839,-3.22,-3.44,512,272
23:04:43.899,-3.32,-3.43,512,272
23:04:43.960,-3.42,-3.34,510,272
23:04:44.022,-3.51,-3.3,515,272
23:04:44.084,-3.54,-3.22,515,272
23:04:44.146,-3.73,-3.28,520,324
23:04:44.208,-3.79,-3.28,531,474
23:04:44.269,-3.78,-3.32,544,647
23:04:44.332,-3.76,-3.3,544,675
23:04:44.391,-3.77,-3.31,549,733
23:04:44.453,-3.74,-3.28,552,758
23:04:44.515,-3.94,-3.33,562,913
23:04:44.571,-3.96,-3.24,568,976
23:04:44.634,-3.99,-3.26,568,976
23:04:44.695,-3.9,-3.18,569,985
23:04:44.755,-3.85,-3.19,576,1030
23:04:44.822,-3.84,-3.14,574,1030
23:04:44.884,-3.82,-3.13,571,1017
23:04:44.947,-3.76,-3.2,572,1017
23:04:45.008,-3.7,-3.23,572,1010
23:04:45.071,-3.68,-3.3,572,1010
23:04:45.133,-3.56,-3.3,557,917
23:04:45.196,-3.52,-3.32,544,757
23:04:45.254,-3.47,-3.34,548,762
23:04:45.316,-3.37,-3.32,547,762
23:04:45.378,-3.21,-3.38,543,753
23:04:45.437,-2.99,-3.39,524,508
23:04:45.497,-2.91,-3.51,502,202
23:04:45.558,-2.72,-3.51,487,-76
23:04:45.620,-2.74,-3.47,476,-408
23:04:45.684,-2.7,-3.39,467,-781
23:04:45.744,-2.63,-3.36,442,-1082
23:04:45.809,-2.49,-3.39,434,-1442
23:04:45.870,-2.31,-3.37,420,-1780
23:04:45.933,-2.12,-3.42,411,-1869
23:04:45.993,-2.08,-3.4,410,-1864
23:04:46.059,-2.01,-3.37,411,-1861
23:04:46.121,-1.96,-3.34,413,-1861
23:04:46.180,-1.71,-3.28,413,-1861
23:04:46.246,-1.33,-3.3,413,-1861
23:04:46.307,-1.05,-3.35,410,-1860
23:04:46.371,-0.71,-3.41,408,-1859
23:04:46.431,-0.44,-3.39,406,-1859
23:04:46.493,-0.18,-3.31,406,-1832
23:04:46.555,-0.08,-3.31,409,-1692
23:04:46.616,0.06,-3.29,406,-1595
23:04:46.678,0.3,-3.23,415,-1448
23:04:46.739,0.49,-3.24,428,-1062
23:04:46.799,0.59,-3.2,466,-560
23:04:46.861,0.37,-3.33,506,214
23:04:46.918,0.2,-3.3,546,735
23:04:46.980,0.11,-3.22,565,959
23:04:47.037,0.08,-3.09,565,959
23:04:47.099,-0.01,-3.03,562,960
23:04:47.159,-0.05,-2.97,565,969
23:04:47.223,-0.04,-3.01,572,1038
23:04:47.278,0.14,-3.03,572,1043
23:04:47.342,0.4,-3.11,573,1042
23:04:47.401,0.63,-3.14,574,1041
23:04:47.460,0.88,-3.17,574,1040
23:04:47.520,1.13,-3.2,574,1040
23:04:47.583,1.43,-3.15,574,1039
23:04:47.643,1.75,-3.15,574,1039
23:04:47.702,2.05,-3.18,574,1039
23:04:47.762,2.36,-3.19,574,1039
23:04:47.824,2.5,-3.19,574,1039
23:04:47.885,2.62,-3.27,574,1039
23:04:47.942,2.78,-3.27,561,897
23:04:48.003,2.86,-3.19,533,513
23:04:48.061,2.88,-3.27,506,220
23:04:48.122,2.92,-3.2,505,-67
23:04:48.182,2.88,-3.19,495,-250
23:04:48.241,2.88,-3.15,481,-439
23:04:48.305,2.89,-3.14,475,-502
23:04:48.364,2.9,-3.13,474,-517
23:04:48.423,2.9,-3.13,473,-534
23:04:48.484,2.96,-3.13,472,-534
23:04:48.544,3.07,-3.16,477,-536
23:04:48.600,3.14,-3.17,477,-536
23:04:48.664,3.26,-3.13,477,-536
23:04:48.724,3.39,-3.12,477,-536
23:04:48.787,3.53,-3.1,477,-536
23:04:48.842,3.66,-3.16,477,-534
23:04:48.905,3.73,-3.12,475,-528
23:04:48.967,3.77,-3,479,-453
23:04:49.028,3.81,-2.88,492,-274
23:04:49.084,3.86,-2.85,501,37
23:04:49.143,3.93,-2.8,527,346
23:04:49.205,3.96,-2.92,562,783
23:04:49.265,4.23,-2.96,582,1115
23:04:49.323,4.45,-3.05,624,1567
23:04:49.385,4.57,-3.15,616,1505
23:04:49.447,4.65,-3.16,616,1775
23:04:49.504,4.73,-3.15,611,1817
23:04:49.563,4.87,-3.12,609,1809
23:04:49.626,4.97,-3.11,609,1805
23:04:49.687,5.09,-3.17,609,1805
